CAMPUS,CACKDTL,CAMPNAME,CFLCHART,CNTYNAME,COUNTY,C_RATING,DISTNAME,GRDSPAN,GRDTYPE,PAIRCAMP,PAIRNAME,REGION
'178908001,ADPTRS,PORT ARANSAS H S,N,NUECES,'178,R,PORT ARANSAS ISD,'09 - 12,S,,,'02
'123907044,E,AUSTIN MIDDLE SCHOOL,N,JEFFERSON,'123,R,PORT ARTHUR ISD,'06 - 08,M,,,'05
'123907102,E,DEQUEEN EL,N,JEFFERSON,'123,A,PORT ARTHUR ISD,'PK - 05,E,,,'05
'123907113,,DOWLING EL,N,JEFFERSON,'123,A,PORT ARTHUR ISD,'PK - 05,E,,,'05
'123907041,,EDISON MIDDLE,N,JEFFERSON,'123,A,PORT ARTHUR ISD,'06 - 08,M,,,'05
'123907104,E,FRANKLIN EL,N,JEFFERSON,'123,A,PORT ARTHUR ISD,'PK - 05,E,,,'05
'123907103,,HOUSTON EL,N,JEFFERSON,'123,A,PORT ARTHUR ISD,'PK - 05,E,,,'05
'123907114,,HUGHEN SCH,N,JEFFERSON,'123,X,PORT ARTHUR ISD,'EE - 12,B,,,'05
'123907007,,JEFFERSON CO YOUTH ACAD,N,JEFFERSON,'123,X,PORT ARTHUR ISD,'06 - 11,B,,,'05
'123907105,EWN,LEE EL,N,JEFFERSON,'123,E,PORT ARTHUR ISD,'PK - 05,E,,,'05
'123907009,R,MEMORIAL HIGH SCHOOL,N,JEFFERSON,'123,A,PORT ARTHUR ISD,'10 - 12,S,,,'05
'123907008,,MEMORIAL 9TH GRADE CENTER,N,JEFFERSON,'123,A,PORT ARTHUR ISD,'09 - 09,S,,,'05
'123907108,EMN,TRAVIS EL,N,JEFFERSON,'123,R,PORT ARTHUR ISD,'PK - 05,E,,,'05
'123907109,,TYRRELL EL,N,JEFFERSON,'123,A,PORT ARTHUR ISD,'PK - 05,E,,,'05
'123907110,EW,WASHINGTON EL,N,JEFFERSON,'123,A,PORT ARTHUR ISD,'PK - 05,E,,,'05
'123907111,,WHEATLEY EL,N,JEFFERSON,'123,X,PORT ARTHUR ISD,'EE - PK,E,,,'05
'123907043,,WILSON MIDDLE,N,JEFFERSON,'123,A,PORT ARTHUR ISD,'06 - 08,M,,,'05
'123908002,,ALTER SCH,N,JEFFERSON,'123,X,PORT NECHES-GROVES ISD,'07 - 12,S,,,'05
'123908101,,GROVES EL,N,JEFFERSON,'123,R,PORT NECHES-GROVES ISD,'04 - 05,E,,,'05
'123908041,,GROVES MIDDLE,N,JEFFERSON,'123,R,PORT NECHES-GROVES ISD,'06 - 08,M,,,'05
'123908003,,JEFFERSON CO J J A E P,N,JEFFERSON,'123,X,PORT NECHES-GROVES ISD,'09 - 09,S,,,'05
'123908102,W,PORT NECHES EL,N,JEFFERSON,'123,A,PORT NECHES-GROVES ISD,'04 - 05,E,,,'05
'123908042,S,PORT NECHES MIDDLE,N,JEFFERSON,'123,A,PORT NECHES-GROVES ISD,'06 - 08,M,,,'05
'123908001,TR,PORT NECHES-GROVES H S,N,JEFFERSON,'123,R,PORT NECHES-GROVES ISD,'09 - 12,S,,,'05
'123908110,,PRE SCHOOL CTR,N,JEFFERSON,'123,X,PORT NECHES-GROVES ISD,'EE - PK,E,,,'05
'123908103,EM,RIDGEWOOD EL,N,JEFFERSON,'123,E,PORT NECHES-GROVES ISD,'KG - 03,E,,,'05
'123908104,EM,TAFT EL,N,JEFFERSON,'123,E,PORT NECHES-GROVES ISD,'KG - 03,E,,,'05
'123908105,EM,VAN BUREN EL,N,JEFFERSON,'123,E,PORT NECHES-GROVES ISD,'KG - 03,E,,,'05
'123908107,EM,WOODCREST EL,N,JEFFERSON,'123,E,PORT NECHES-GROVES ISD,'KG - 03,E,,,'05
'015814002,,BRAZOS COUNTY ACADEMY,Y,BEXAR,'015,X,POSITIVE SOLUTIONS CHARTER SCHOOL,'07 - 10,S,,,'20
'015814001,,POSITIVE SOLUTIONS CHARTER SCHOOL,Y,BEXAR,'015,P,POSITIVE SOLUTIONS CHARTER SCHOOL,'09 - 12,S,,,'20
'085902002,,GARZA CO DETENTION & RESIDENT FAC,N,GARZA,'085,P,POST ISD,'06 - 12,B,,,'17
'085902101,,POST EL,N,GARZA,'085,R,POST ISD,'PK - 05,E,,,'17
'085902001,,POST H S,N,GARZA,'085,A,POST ISD,'09 - 12,S,,,'17
'085902041,WS,POST MIDDLE,N,GARZA,'085,R,POST ISD,'06 - 08,M,,,'17
'007906003,,ATASCOSA CO JUVENILE UNIT,N,ATASCOSA,'007,X,POTEET ISD,'08 - 10,S,,,'20
'007906101,,POTEET ELEMENTARY,N,ATASCOSA,'007,A,POTEET ISD,'EE - 03,E,,,'20
'007906001,,POTEET H S,N,ATASCOSA,'007,A,POTEET ISD,'09 - 12,S,,,'20
'007906102,,POTEET INTERMEDIATE,N,ATASCOSA,'007,A,POTEET ISD,'04 - 06,E,,,'20
'007906041,,POTEET J H,N,ATASCOSA,'007,A,POTEET ISD,'07 - 08,M,,,'20
'247904002,,FLORESVILLE ED ALTER CTR,N,WILSON,'247,X,POTH ISD,'07 - 08,M,,,'20
'247904101,EWN,POTH ELEMENTARY,N,WILSON,'247,R,POTH ISD,'PK - 05,E,,,'20
'247904001,AR,POTH H S,N,WILSON,'247,A,POTH ISD,'09 - 12,S,,,'20
'247904041,ES,POTH J H,N,WILSON,'247,R,POTH ISD,'06 - 08,M,,,'20
'247904003,,WILSON CO J J A E P,N,WILSON,'247,X,POTH ISD,'06 - 07,M,,,'20
'091913101,EM,POTTSBORO EL,N,GRAYSON,'091,E,POTTSBORO ISD,'EE - 03,E,,,'10
'091913001,RS,POTTSBORO H S,N,GRAYSON,'091,R,POTTSBORO ISD,'09 - 12,S,,,'10
'091913105,EM,POTTSBORO INTERMEDIATE,N,GRAYSON,'091,R,POTTSBORO ISD,'04 - 05,E,,,'10
'091913041,AWS,POTTSBORO MIDDLE,N,GRAYSON,'091,R,POTTSBORO ISD,'06 - 08,M,,,'10
'028906001,D,PRAIRIE LEA SCHOOL,N,CALDWELL,'028,R,PRAIRIE LEA ISD,'PK - 12,B,,,'13
'169909101,AEWM,PRAIRIE VALLEY EL,N,MONTAGUE,'169,A,PRAIRIE VALLEY ISD,'PK - 05,E,,,'09
'169909001,AREWMS,PRAIRIE VALLEY H S,N,MONTAGUE,'169,R,PRAIRIE VALLEY ISD,'06 - 12,B,,,'09
'139912101,AEMNS,BLOSSOM EL,N,LAMAR,'139,R,PRAIRILAND ISD,'EE - 08,E,,,'08
'139912102,EWNS,DEPORT EL,N,LAMAR,'139,R,PRAIRILAND ISD,'EE - 08,E,,,'08
'139912001,R,PRAIRILAND H S,N,LAMAR,'139,R,PRAIRILAND ISD,'09 - 12,S,,,'08
'125905101,,PREMONT CENTRAL EL,N,JIM WELLS,'125,R,PREMONT ISD,'PK - 04,E,,,'02
'125905001,R,PREMONT H S,N,JIM WELLS,'125,A,PREMONT ISD,'09 - 12,S,,,'02
'125905041,,PREMONT J H,N,JIM WELLS,'125,A,PREMONT ISD,'05 - 08,M,,,'02
'189902041,S,FRANCO MIDDLE SCHOOL,N,PRESIDIO,'189,A,PRESIDIO ISD,'06 - 08,M,,,'18
'189902101,,PRESIDIO EL,N,PRESIDIO,'189,A,PRESIDIO ISD,'EE - 05,E,,,'18
'189902001,PR,PRESIDIO H S,N,PRESIDIO,'189,A,PRESIDIO ISD,'09 - 12,S,,,'18
'167904001,ARW,PRIDDY SCHOOL,N,MILLS,'167,A,PRIDDY ISD,'EE - 12,B,,,'12
'043911041,,CLARK MIDDLE,N,COLLIN,'043,A,PRINCETON ISD,'07 - 08,M,,,'10
'043911101,,PRINCETON ELEMENTARY,N,COLLIN,'043,R,PRINCETON ISD,'EE - 03,E,,,'10
'043911001,,PRINCETON H S,N,COLLIN,'043,A,PRINCETON ISD,'09 - 12,S,,,'10
'043911102,,PRINCETON INTERMEDIATE,N,COLLIN,'043,A,PRINCETON ISD,'04 - 06,E,,,'10
'098903101,AEN,PRINGLE-MORSE EL-J H,N,HANSFORD,'098,R,PRINGLE-MORSE CONS ISD,'PK - 08,E,,,'16
'108910041,A,DOROTHY THOMPSON MIDDLE,N,HIDALGO,'108,A,PROGRESO ISD,'06 - 08,M,,,'01
'108910101,A,PROGRESO EL,N,HIDALGO,'108,A,PROGRESO ISD,'03 - 05,E,,,'01
'108910001,DR,PROGRESO H S,N,HIDALGO,'108,A,PROGRESO ISD,'09 - 12,S,,,'01
'108910102,,PROGRESO PRI,N,HIDALGO,'108,A,PROGRESO ISD,'PK - 02,E,'108910101,PROGRESO EL,'01
'108910003,,STUDENT ALTERNATIVE PROGRAM INCOR,N,HIDALGO,'108,X,PROGRESO ISD,'07 - 10,S,,,'01
'043912101,EWM,PROSPER EL,N,COLLIN,'043,E,PROSPER ISD,'PK - 04,E,,,'10
'043912001,APTRS,PROSPER H S,N,COLLIN,'043,R,PROSPER ISD,'09 - 12,S,,,'10
'043912041,AWNS,PROSPER MIDDLE SCHOOL,N,COLLIN,'043,R,PROSPER ISD,'05 - 08,M,,,'10
'099903001,R,QUANAH H S,N,HARDEMAN,'099,A,QUANAH ISD,'09 - 12,S,,,'09
'099903102,AE,REAGAN EL,N,HARDEMAN,'099,R,QUANAH ISD,'EE - 06,E,,,'09
'099903041,AW,TRAVIS J H,N,HARDEMAN,'099,R,QUANAH ISD,'07 - 08,M,,,'09
'034907101,E,J K HILEMAN EL,N,CASS,'034,R,QUEEN CITY ISD,'EE - 04,E,,,'08
'034907041,W,MORRIS UPCHURCH MIDDLE,N,CASS,'034,A,QUEEN CITY ISD,'05 - 08,M,,,'08
'034907001,A,QUEEN CITY H S,N,CASS,'034,R,QUEEN CITY ISD,'09 - 12,S,,,'08
'116908101,,A E BUTLER INT,N,HUNT,'116,R,QUINLAN ISD,'04 - 05,E,,,'10
'116908041,,C B THOMPSON MIDDLE,N,HUNT,'116,A,QUINLAN ISD,'06 - 08,M,,,'10
'116908102,,D C CANNON EL,N,HUNT,'116,R,QUINLAN ISD,'01 - 03,E,,,'10
'116908103,,JOE MARTIN EARLY CHILDHOOD CTR,N,HUNT,'116,X,QUINLAN ISD,'EE - KG,E,,,'10
'116908001,,WH FORD HIGH SCHOOL,N,HUNT,'116,A,QUINLAN ISD,'09 - 12,S,,,'10
'250904101,EWN,QUITMAN EL,N,WOOD,'250,R,QUITMAN ISD,'EE - 06,E,,,'07
'250904001,R,QUITMAN H S,N,WOOD,'250,R,QUITMAN ISD,'09 - 12,S,,,'07
'250904041,,QUITMAN J H,N,WOOD,'250,R,QUITMAN ISD,'07 - 08,M,,,'07
'250904102,,SALESMANSHIP CLUB,N,WOOD,'250,X,QUITMAN ISD,'06 - 11,B,,,'07
'250904002,,WOOD CO ALTER,N,WOOD,'250,P,QUITMAN ISD,'09 - 12,S,,,'07
'015815001,,RADIANCE ACADEMY OF LEARNING,Y,BEXAR,'015,P,RADIANCE ACADEMY OF LEARNING,'PK - 12,B,,,'20
'015815101,,RADIANCE ACADEMY OF LEARNING - WE,Y,BEXAR,'015,P,RADIANCE ACADEMY OF LEARNING,'PK - 08,E,,,'20
'190903051,EWN,INTERMEDIATE,N,RAINS,'190,R,RAINS ISD,'04 - 06,E,,,'07
'190903101,AE,RAINS ELEMENTARY,N,RAINS,'190,E,RAINS ISD,'EE - 03,E,,,'07
'190903001,,RAINS HIGH SCHOOL,N,RAINS,'190,A,RAINS ISD,'09 - 12,S,,,'07
'190903041,,RAINS JR HIGH,N,RAINS,'190,R,RAINS ISD,'06 - 08,M,,,'07
'054903002,,CAPROCK COUNTY LEARNING CENTER,N,CROSBY,'054,X,RALLS ISD,'10 - 12,S,,,'17
'054903102,,RALLS EL,N,CROSBY,'054,R,RALLS ISD,'PK - 05,E,,,'17
'054903001,AR,RALLS H S,N,CROSBY,'054,A,RALLS ISD,'09 - 12,S,,,'17
'054903041,WS,RALLS MIDDLE,N,CROSBY,'054,R,RALLS ISD,'06 - 08,M,,,'17
'066005101,,RAMIREZ EL,N,DUVAL,'066,A,RAMIREZ CSD,'PK - 06,E,,,'02
'234801001,,RANCH ACADEMY,Y,VAN ZANDT,'234,X,RANCH ACADEMY,'07 - 12,S,,,'07
'015906101,EN,RANDOLPH EL,N,BEXAR,'015,R,RANDOLPH FIELD ISD,'EE - 05,E,,,'20
'015906001,ADPCTRS,RANDOLPH H S,N,BEXAR,'015,R,RANDOLPH FIELD ISD,'09 - 12,S,,,'20
'015906041,AWS,RANDOLPH MIDDLE,N,BEXAR,'015,R,RANDOLPH FIELD ISD,'06 - 08,M,,,'20
'067907101,EW,RANGER EL,N,EASTLAND,'067,A,RANGER ISD,'PK - 05,E,,,'14
'067907001,TR,RANGER H S,N,EASTLAND,'067,R,RANGER ISD,'09 - 12,S,,,'14
'067907041,,RANGER MIDDLE SCHOOL,N,EASTLAND,'067,R,RANGER ISD,'06 - 08,M,,,'14
'231902101,AEWM,JAMES D GOSSETT EL,N,UPTON,'231,R,RANKIN ISD,'PK - 06,E,,,'18
'231902001,ARW,RANKIN H S,N,UPTON,'231,R,RANKIN ISD,'07 - 12,S,,,'18
'161802101,,RAPOPORT ACADEMY,Y,MCLENNAN,'161,P,RAPOPORT CHARTER SCHOOL,'PK - 04,E,,,'12
'161802102,E,RAPOPORT ACADEMY/QUINN CAMPUS,Y,MCLENNAN,'161,A,RAPOPORT CHARTER SCHOOL,'05 - 06,M,,,'12
'101806001,A,RAUL YZAGUIRRE SCHOOL FOR SUCCESS,Y,HARRIS,'101,A,RAUL YZAGUIRRE SCHOOL FOR SUCCESS,'PK - 12,B,,,'04
'101806101,E,RAUL YZAGUIRRE SCHOOL FOR SUCCESS,Y,HARRIS,'101,A,RAUL YZAGUIRRE SCHOOL FOR SUCCESS,'PK - 05,E,,,'04
'236801001,,RAVEN SCHOOL,Y,WALKER,'236,P,RAVEN SCHOOL,'09 - 12,S,,,'06
'245903041,,MYRA GREEN MIDDLE SCHOOL,N,WILLACY,'245,A,RAYMONDVILLE ISD,'06 - 08,M,,,'01
'245903102,E,PITTMAN ELEMENTARY,N,WILLACY,'245,A,RAYMONDVILLE ISD,'EE - 05,E,,,'01
'245903001,R,RAYMONDVILLE H S,N,WILLACY,'245,A,RAYMONDVILLE ISD,'09 - 12,S,,,'01
'245903105,,SMITH EL,N,WILLACY,'245,R,RAYMONDVILLE ISD,'PK - 05,E,,,'01
'192901101,A,REAGAN COUNTY ELEMENTARY,N,REAGAN,'192,A,REAGAN COUNTY ISD,'EE - 05,E,,,'18
'192901001,A,REAGAN COUNTY H S,N,REAGAN,'192,A,REAGAN COUNTY ISD,'09 - 12,S,,,'18
'192901041,A,REAGAN COUNTY MIDDLE,N,REAGAN,'192,R,REAGAN COUNTY ISD,'06 - 08,M,,,'18
'019911101,AEWMN,RED LICK EL,N,BOWIE,'019,E,RED LICK ISD,'KG - 05,E,,,'08
'019911041,AEWMS,RED LICK MIDDLE,N,BOWIE,'019,E,RED LICK ISD,'06 - 08,M,,,'08
'070911103,EM,EASTRIDGE ELEMENTARY,N,ELLIS,'070,R,RED OAK ISD,'KG - 04,E,,,'10
'070911101,,RED OAK ELEMENTARY,N,ELLIS,'070,R,RED OAK ISD,'EE - 04,E,,,'10
'070911001,,RED OAK H S,N,ELLIS,'070,A,RED OAK ISD,'09 - 12,S,,,'10
'070911104,,RED OAK INT,N,ELLIS,'070,R,RED OAK ISD,'05 - 06,M,,,'10
'070911041,,RED OAK J H,N,ELLIS,'070,A,RED OAK ISD,'07 - 08,M,,,'10
'070911105,EWM,SHIELDS ELEMENTARY,N,ELLIS,'070,E,RED OAK ISD,'KG - 04,E,,,'10
'070911102,,WOODEN ELEMENTARY,N,ELLIS,'070,R,RED OAK ISD,'EE - 04,E,,,'10
'019906101,EM,REDWATER EL,N,BOWIE,'019,E,REDWATER ISD,'EE - 03,E,,,'08
'019906001,RS,REDWATER H S,N,BOWIE,'019,R,REDWATER ISD,'09 - 12,S,,,'08
'019906041,ES,REDWATER J H,N,BOWIE,'019,R,REDWATER ISD,'07 - 08,M,,,'08
'019906102,,REDWATER MIDDLE,N,BOWIE,'019,A,REDWATER ISD,'04 - 06,E,,,'08
'196903001,R,REFUGIO HIGH SCHOOL,N,REFUGIO,'196,A,REFUGIO ISD,'09 - 12,S,,,'03
'196903041,W,REFUGIO MIDDLE SCHOOL,N,REFUGIO,'196,A,REFUGIO ISD,'05 - 08,M,,,'03
'196903103,,STRICKLIN PRI,N,REFUGIO,'196,A,REFUGIO ISD,'KG - 04,E,,,'03
'137902101,,RICARDO EL,N,KLEBERG,'137,R,RICARDO ISD,'PK - 04,E,,,'02
'137902041,NS,RICARDO MIDDLE,N,KLEBERG,'137,A,RICARDO ISD,'05 - 08,M,,,'02
'045903601,,COLORADO COUNTY JUVENILE BOOT CAM,N,COLORADO,'045,P,RICE CONS ISD,'06 - 12,B,,,'03
'045903041,,EAGLE LAKE MIDDLE,N,COLORADO,'045,A,RICE CONS ISD,'05 - 08,M,,,'03
'045903101,E,EAGLE LAKE PRI,N,COLORADO,'045,R,RICE CONS ISD,'EE - 04,E,,,'03
'045903103,AEWM,GARWOOD EL,N,COLORADO,'045,A,RICE CONS ISD,'KG - 08,E,,,'03
'045903001,,RICE H S,N,COLORADO,'045,A,RICE CONS ISD,'09 - 12,S,,,'03
'045903102,EW,SHERIDAN EL,N,COLORADO,'045,R,RICE CONS ISD,'KG - 08,E,,,'03
'175911101,E,RICE EL,N,NAVARRO,'175,A,RICE ISD,'PK - 05,E,,,'12
'175911001,R,RICE H S,N,NAVARRO,'175,R,RICE ISD,'06 - 12,B,,,'12
'188801001,,RICHARD MILBURN ACADEMY - AMARILL,Y,POTTER,'188,P,RICHARD MILBURN ACADEMY - AMARILLO,'09 - 12,S,,,'16
'123804001,,RICHARD MILBURN ACADEMY - BEAUMON,Y,JEFFERSON,'123,P,RICHARD MILBURN ACADEMY - BEAUMONT,'09 - 12,S,,,'05
'178804001,,RICHARD MILBURN ACADEMY - CORPUS,Y,NUECES,'178,P,RICHARD MILBURN ACADEMY - CORPUS C,'09 - 12,S,,,'02
'068801001,,RICHARD MILBURN ACADEMY - ECTOR C,Y,ECTOR,'068,P,RICHARD MILBURN ACADEMY - ECTOR CO,'09 - 12,S,,,'18
'220812001,,RICHARD MILBURN ACADEMY - FORT WO,Y,TARRANT,'220,X,RICHARD MILBURN ACADEMY - FORT WOR,'09 - 12,S,,,'11
'152801001,,RICHARD MILBURN ACADEMY - LUBBOCK,Y,LUBBOCK,'152,P,RICHARD MILBURN ACADEMY - LUBBOCK,'09 - 12,S,,,'17
'165801001,,RICHARD MILBURN ACADEMY - MIDLAN,Y,MIDLAND,'165,P,RICHARD MILBURN ACADEMY - MIDLAND,'09 - 12,S,,,'18
'101854001,,RICHARD MILBURN ACADEMY - SUBURBA,Y,HARRIS,'101,X,RICHARD MILBURN ACADEMY - SUBURBAN,'09 - 11,S,,,'04
'014801001,,KILLEEN-RICHARD MILBURN ACADEMY -,Y,BELL,'014,P,RICHARD MILBURN ACADEMY-KILLEEN,'09 - 12,S,,,'12
'093905101,EWN,RICHARDS EL,N,GRIMES,'093,R,RICHARDS ISD,'KG - 06,E,,,'06
'093905001,,RICHARDS H S,N,GRIMES,'093,A,RICHARDS ISD,'07 - 12,S,,,'06
'057916135,,AIKIN EL,N,DALLAS,'057,A,RICHARDSON ISD,'EE - 06,E,,,'10
'057916050,,APOLLO J H,N,DALLAS,'057,A,RICHARDSON ISD,'07 - 09,M,,,'10
'057916101,WN,ARAPAHO EL,N,DALLAS,'057,R,RICHARDSON ISD,'EE - 06,E,,,'10
'057916144,,AUDELIA CREEK ELEMENTARY,N,DALLAS,'057,A,RICHARDSON ISD,'PK - 06,E,,,'10
'057916005,P,BERKNER H S,N,DALLAS,'057,R,RICHARDSON ISD,'09 - 12,S,,,'10
'057916133,WN,BIG SPRINGS EL,N,DALLAS,'057,A,RICHARDSON ISD,'KG - 06,E,,,'10
'057916122,AEWMN,BOWIE EL,N,DALLAS,'057,A,RICHARDSON ISD,'KG - 06,E,,,'10
'057916128,AEWMN,BRENTFIELD EL,N,DALLAS,'057,E,RICHARDSON ISD,'KG - 06,E,,,'10
'057916102,EWMN,CANYON CREEK EL,N,DALLAS,'057,E,RICHARDSON ISD,'EE - 06,E,,,'10
'057916006,,CHRISTA MCAULIFFE LEARNING CENTER,N,DALLAS,'057,X,RICHARDSON ISD,'01 - 12,B,,,'10
'057916141,AW,CLASSICAL MAGNET,N,DALLAS,'057,A,RICHARDSON ISD,'KG - 06,E,,,'10
'057916127,EWM,DARTMOUTH EL,N,DALLAS,'057,A,RICHARDSON ISD,'KG - 06,E,,,'10
'057916119,A,DOBIE PRI,N,DALLAS,'057,A,RICHARDSON ISD,'EE - 01,E,'057916137,RISD ACAD,'10
'057916103,,DOVER EL,N,DALLAS,'057,A,RICHARDSON ISD,'EE - 06,E,,,'10
'057916143,,FOREST LANE ACADEMY,N,DALLAS,'057,A,RICHARDSON ISD,'PK - 06,E,,,'10
'057916047,,FOREST MEADOW J H,N,DALLAS,'057,A,RICHARDSON ISD,'07 - 08,M,,,'10
'057916120,EM,FORESTRIDGE EL,N,DALLAS,'057,A,RICHARDSON ISD,'PK - 06,E,,,'10
'057916104,W,GREENWOOD HILLS EL,N,DALLAS,'057,A,RICHARDSON ISD,'EE - 06,E,,,'10
'057916105,W,HAMILTON PARK PACESETTER MAGNET,N,DALLAS,'057,A,RICHARDSON ISD,'PK - 06,E,,,'10
'057916129,EMN,JESS HARBEN EL,N,DALLAS,'057,R,RICHARDSON ISD,'EE - 06,E,,,'10
'057916107,W,LAKE HIGHLANDS EL,N,DALLAS,'057,A,RICHARDSON ISD,'PK - 06,E,,,'10
'057916052,,LAKE HIGHLANDS FRESHMAN CENTER,N,DALLAS,'057,A,RICHARDSON ISD,'09 - 09,S,,,'10
'057916002,,LAKE HIGHLANDS H S,N,DALLAS,'057,A,RICHARDSON ISD,'09 - 12,S,,,'10
'057916042,,LAKE HIGHLANDS J H,N,DALLAS,'057,A,RICHARDSON ISD,'07 - 08,M,,,'10
'057916049,,LIBERTY J H,N,DALLAS,'057,A,RICHARDSON ISD,'07 - 09,M,,,'10
'057916115,,MARK TWAIN EL,N,DALLAS,'057,R,RICHARDSON ISD,'PK - 06,E,,,'10
'057916142,WMN,MATH/SCIENCE/TECH MAGNET,N,DALLAS,'057,R,RICHARDSON ISD,'KG - 06,E,,,'10
'057916134,N,MERRIMAN PARK EL,N,DALLAS,'057,R,RICHARDSON ISD,'KG - 06,E,,,'10
'057916108,EWMN,MOHAWK EL,N,DALLAS,'057,R,RICHARDSON ISD,'KG - 06,E,,,'10
'057916132,WN,MOSS HAVEN EL,N,DALLAS,'057,A,RICHARDSON ISD,'KG - 06,E,,,'10
'057916121,,NORTHLAKE EL,N,DALLAS,'057,R,RICHARDSON ISD,'EE - 06,E,,,'10
'057916109,EW,NORTHRICH EL,N,DALLAS,'057,R,RICHARDSON ISD,'EE - 06,E,,,'10
'057916110,WN,NORTHWOOD HILLS EL,N,DALLAS,'057,A,RICHARDSON ISD,'KG - 06,E,,,'10
'057916106,,O HENRY EL,N,DALLAS,'057,A,RICHARDSON ISD,'EE - 06,E,,,'10
'057916008,,P A S S LEARNING CTR,N,DALLAS,'057,X,RICHARDSON ISD,'04 - 11,B,,,'10
'057916051,AS,PARKHILL J H,N,DALLAS,'057,A,RICHARDSON ISD,'07 - 09,M,,,'10
'057916004,,PEARCE H S,N,DALLAS,'057,A,RICHARDSON ISD,'09 - 12,S,,,'10
'057916123,AEWMN,PRAIRIE CREEK EL,N,DALLAS,'057,E,RICHARDSON ISD,'KG - 06,E,,,'10
'057916125,AW,PRESTONWOOD EL,N,DALLAS,'057,A,RICHARDSON ISD,'KG - 06,E,,,'10
'057916003,R,RICHARDSON H S,N,DALLAS,'057,R,RICHARDSON ISD,'09 - 12,S,,,'10
'057916111,W,RICHARDSON HEIGHTS EL,N,DALLAS,'057,A,RICHARDSON ISD,'PK - 06,E,,,'10
'057916043,,RICHARDSON J H,N,DALLAS,'057,A,RICHARDSON ISD,'07 - 09,M,,,'10
'057916045,A,RICHARDSON NORTH J H,N,DALLAS,'057,A,RICHARDSON ISD,'07 - 09,M,,,'10
'057916112,,RICHARDSON TERRACE EL,N,DALLAS,'057,A,RICHARDSON ISD,'EE - 06,E,,,'10
'057916044,,RICHARDSON WEST J H,N,DALLAS,'057,R,RICHARDSON ISD,'07 - 09,M,,,'10
'057916130,N,RICHLAND EL,N,DALLAS,'057,A,RICHARDSON ISD,'PK - 06,E,,,'10
'057916137,M,RISD ACAD,N,DALLAS,'057,A,RICHARDSON ISD,'02 - 06,E,,,'10
'057916126,,SKYVIEW EL,N,DALLAS,'057,A,RICHARDSON ISD,'KG - 06,E,,,'10
'057916118,EWMN,SPRING CREEK EL,N,DALLAS,'057,R,RICHARDSON ISD,'EE - 06,E,,,'10
'057916113,,SPRING VALLEY EL,N,DALLAS,'057,A,RICHARDSON ISD,'PK - 06,E,,,'10
'057916124,WMN,SPRINGRIDGE EL,N,DALLAS,'057,R,RICHARDSON ISD,'KG - 06,E,,,'10
'057916114,E,STULTS ROAD EL,N,DALLAS,'057,A,RICHARDSON ISD,'EE - 06,E,,,'10
'057916116,,WALLACE EL,N,DALLAS,'057,R,RICHARDSON ISD,'KG - 06,E,,,'10
'057916048,,WESTWOOD J H,N,DALLAS,'057,A,RICHARDSON ISD,'07 - 09,M,,,'10
'057916117,WN,WHITE ROCK EL,N,DALLAS,'057,A,RICHARDSON ISD,'EE - 06,E,,,'10
'057916131,EWN,YALE EL,N,DALLAS,'057,R,RICHARDSON ISD,'KG - 06,E,,,'10
'206902001,TRE,RICHLAND SPRINGS SCHOOL,N,SAN SABA,'206,R,RICHLAND SPRINGS ISD,'KG - 12,B,,,'15
'161912101,EWN,FOSTER ELEMENTARY SCHOOL,N,MCLENNAN,'161,E,RIESEL ISD,'EE - 06,E,,,'12
'161912001,WS,RIESEL SCHOOL,N,MCLENNAN,'161,R,RIESEL ISD,'07 - 12,S,,,'12
'214901110,A,ALTO B0NITO ELEMENTARY,N,STARR,'214,A,RIO GRANDE CITY CISD,'EE - 05,E,,,'01
'214901111,A,GENERAL RICARDO SANCHEZ ELEMENTAR,N,STARR,'214,A,RIO GRANDE CITY CISD,'PK - 05,E,,,'01
'214901102,A,GRULLA EL,N,STARR,'214,A,RIO GRANDE CITY CISD,'EE - 05,E,,,'01
'214901041,,GRULLA MIDDLE,N,STARR,'214,A,RIO GRANDE CITY CISD,'06 - 08,M,,,'01
'214901105,AEWM,JOHN & OLIVE HINOJOSA EL,N,STARR,'214,R,RIO GRANDE CITY CISD,'PK - 05,E,,,'01
'214901103,A,LA UNION EL,N,STARR,'214,A,RIO GRANDE CITY CISD,'PK - 05,E,,,'01
'214901104,,NORTH GRAMMAR EL,N,STARR,'214,R,RIO GRANDE CITY CISD,'PK - 05,E,,,'01
'214901107,AW,RINGGOLD EL,N,STARR,'214,A,RIO GRANDE CITY CISD,'PK - 05,E,,,'01
'214901042,,RINGGOLD MIDDLE,N,STARR,'214,A,RIO GRANDE CITY CISD,'06 - 08,M,,,'01
'214901001,PR,RIO GRANDE CITY H S,N,STARR,'214,A,RIO GRANDE CITY CISD,'09 - 12,S,,,'01
'214901108,AEM,ROQUE GUERRA JR EL,N,STARR,'214,A,RIO GRANDE CITY CISD,'PK - 05,E,,,'01
'031911002,,CAMERON CO J J A E P,N,CAMERON,'031,X,RIO HONDO ISD,'09 - 09,S,,,'01
'031911102,A,RIO HONDO EL,N,CAMERON,'031,A,RIO HONDO ISD,'EE - 02,E,'031911103,RIO HONDO INT,'01
